sku_id,date,quantity_demanded,is_promotion,month,day_of_week,is_weekend
SKU-00149,2024-05-04,103,0,5,5,1
SKU-00149,2024-05-05,12,0,5,6,1
SKU-00149,2024-05-06,152,0,5,0,0
SKU-00149,2024-05-07,131,0,5,1,0
SKU-00149,2024-05-08,128,0,5,2,0
SKU-00149,2024-05-09,127,0,5,3,0
SKU-00149,2024-05-10,194,0,5,4,0
SKU-00149,2024-05-11,90,0,5,5,1
SKU-00149,2024-05-12,11,0,5,6,1
SKU-00149,2024-05-13,133,0,5,0,0
SKU-00149,2024-05-14,145,0,5,1,0
SKU-00149,2024-05-15,159,0,5,2,0
SKU-00149,2024-05-16,139,0,5,3,0
SKU-00149,2024-05-17,141,0,5,4,0
SKU-00149,2024-05-18,105,0,5,5,1
SKU-00149,2024-05-19,15,0,5,6,1
SKU-00149,2024-05-20,157,0,5,0,0
SKU-00149,2024-05-21,112,0,5,1,0
SKU-00149,2024-05-22,190,0,5,2,0
SKU-00149,2024-05-23,161,0,5,3,0
SKU-00149,2024-05-24,147,0,5,4,0
SKU-00149,2024-05-25,88,0,5,5,1
SKU-00149,2024-05-26,13,0,5,6,1
SKU-00149,2024-05-27,169,0,5,0,0
SKU-00149,2024-05-28,114,0,5,1,0
SKU-00149,2024-05-29,139,0,5,2,0
SKU-00149,2024-05-30,141,0,5,3,0
SKU-00149,2024-05-31,150,0,5,4,0
SKU-00149,2024-06-01,74,0,6,5,1
SKU-00149,2024-06-02,13,0,6,6,1
SKU-00149,2024-06-03,143,0,6,0,0
SKU-00149,2024-06-04,147,0,6,1,0
SKU-00149,2024-06-05,120,0,6,2,0
SKU-00149,2024-06-06,160,0,6,3,0
SKU-00149,2024-06-07,108,0,6,4,0
SKU-00149,2024-06-08,69,0,6,5,1
SKU-00149,2024-06-09,12,0,6,6,1
SKU-00149,2024-06-10,93,0,6,0,0
SKU-00149,2024-06-11,95,0,6,1,0
SKU-00149,2024-06-12,185,0,6,2,0
SKU-00149,2024-06-13,129,0,6,3,0
SKU-00149,2024-06-14,100,0,6,4,0
SKU-00149,2024-06-15,78,0,6,5,1
SKU-00149,2024-06-16,14,0,6,6,1
SKU-00149,2024-06-17,96,0,6,0,0
SKU-00149,2024-06-18,148,0,6,1,0
SKU-00149,2024-06-19,92,0,6,2,0
SKU-00149,2024-06-20,105,0,6,3,0
SKU-00149,2024-06-21,124,0,6,4,0
SKU-00149,2024-06-22,68,0,6,5,1
SKU-00149,2024-06-23,10,0,6,6,1
SKU-00149,2024-06-24,143,0,6,0,0
SKU-00149,2024-06-25,171,0,6,1,0
SKU-00149,2024-06-26,161,0,6,2,0
SKU-00149,2024-06-27,102,0,6,3,0
SKU-00149,2024-06-28,127,0,6,4,0
SKU-00149,2024-06-29,81,0,6,5,1
SKU-00149,2024-06-30,16,0,6,6,1
SKU-00149,2024-07-01,125,0,7,0,0
SKU-00149,2024-07-02,85,0,7,1,0
SKU-00149,2024-07-03,166,0,7,2,0
SKU-00149,2024-07-04,139,0,7,3,0
SKU-00149,2024-07-05,166,0,7,4,0
SKU-00149,2024-07-06,62,0,7,5,1
SKU-00149,2024-07-07,13,0,7,6,1
SKU-00149,2024-07-08,94,0,7,0,0
SKU-00149,2024-07-09,131,0,7,1,0
SKU-00149,2024-07-10,92,0,7,2,0
SKU-00149,2024-07-11,87,0,7,3,0
SKU-00149,2024-07-12,83,0,7,4,0
SKU-00149,2024-07-13,71,0,7,5,1
SKU-00149,2024-07-14,12,0,7,6,1
SKU-00149,2024-07-15,111,0,7,0,0
SKU-00149,2024-07-16,112,0,7,1,0
SKU-00149,2024-07-17,136,0,7,2,0
SKU-00149,2024-07-18,145,0,7,3,0
SKU-00149,2024-07-19,122,0,7,4,0
SKU-00149,2024-07-20,85,0,7,5,1
SKU-00149,2024-07-21,12,0,7,6,1
SKU-00149,2024-07-22,135,0,7,0,0
SKU-00149,2024-07-23,121,0,7,1,0
SKU-00149,2024-07-24,111,0,7,2,0
SKU-00149,2024-07-25,168,0,7,3,0
SKU-00149,2024-07-26,116,0,7,4,0
SKU-00149,2024-07-27,72,0,7,5,1
SKU-00149,2024-07-28,14,0,7,6,1
SKU-00149,2024-07-29,132,0,7,0,0
SKU-00149,2024-07-30,145,0,7,1,0
SKU-00149,2024-07-31,99,0,7,2,0
SKU-00149,2024-08-01,154,0,8,3,0
SKU-00149,2024-08-02,111,0,8,4,0
SKU-00149,2024-08-03,81,0,8,5,1
SKU-00149,2024-08-04,12,0,8,6,1
SKU-00149,2024-08-05,126,0,8,0,0
SKU-00149,2024-08-06,123,0,8,1,0
SKU-00149,2024-08-07,142,0,8,2,0
SKU-00149,2024-08-08,131,0,8,3,0
SKU-00149,2024-08-09,123,0,8,4,0
SKU-00149,2024-08-10,64,0,8,5,1
SKU-00149,2024-08-11,13,0,8,6,1
SKU-00149,2024-08-12,156,0,8,0,0
SKU-00149,2024-08-13,98,0,8,1,0
SKU-00149,2024-08-14,140,0,8,2,0
SKU-00149,2024-08-15,128,0,8,3,0
SKU-00149,2024-08-16,107,0,8,4,0
SKU-00149,2024-08-17,65,0,8,5,1
SKU-00149,2024-08-18,13,0,8,6,1
SKU-00149,2024-08-19,115,0,8,0,0
SKU-00149,2024-08-20,121,0,8,1,0
SKU-00149,2024-08-21,139,0,8,2,0
SKU-00149,2024-08-22,122,0,8,3,0
SKU-00149,2024-08-23,117,0,8,4,0
SKU-00149,2024-08-24,66,0,8,5,1
SKU-00149,2024-08-25,15,0,8,6,1
SKU-00149,2024-08-26,154,0,8,0,0
SKU-00149,2024-08-27,176,0,8,1,0
SKU-00149,2024-08-28,124,0,8,2,0
SKU-00149,2024-08-29,113,0,8,3,0
SKU-00149,2024-08-30,128,0,8,4,0
SKU-00149,2024-08-31,69,0,8,5,1
SKU-00149,2024-09-01,16,0,9,6,1
SKU-00149,2024-09-02,194,0,9,0,0
SKU-00149,2024-09-03,192,0,9,1,0
SKU-00149,2024-09-04,179,0,9,2,0
SKU-00149,2024-09-05,152,0,9,3,0
SKU-00149,2024-09-06,160,0,9,4,0
SKU-00149,2024-09-07,97,0,9,5,1
SKU-00149,2024-09-08,13,0,9,6,1
SKU-00149,2024-09-09,96,0,9,0,0
SKU-00149,2024-09-10,118,0,9,1,0
SKU-00149,2024-09-11,146,0,9,2,0
SKU-00149,2024-09-12,182,0,9,3,0
SKU-00149,2024-09-13,165,0,9,4,0
SKU-00149,2024-09-14,77,0,9,5,1
SKU-00149,2024-09-15,14,0,9,6,1
SKU-00149,2024-09-16,190,0,9,0,0
SKU-00149,2024-09-17,122,0,9,1,0
SKU-00149,2024-09-18,129,0,9,2,0
SKU-00149,2024-09-19,198,0,9,3,0
SKU-00149,2024-09-20,181,0,9,4,0
SKU-00149,2024-09-21,80,0,9,5,1
SKU-00149,2024-09-22,13,0,9,6,1
SKU-00149,2024-09-23,175,0,9,0,0
SKU-00149,2024-09-24,149,0,9,1,0
SKU-00149,2024-09-25,150,0,9,2,0
SKU-00149,2024-09-26,177,0,9,3,0
SKU-00149,2024-09-27,158,0,9,4,0
SKU-00149,2024-09-28,107,0,9,5,1
SKU-00149,2024-09-29,16,0,9,6,1
SKU-00149,2024-09-30,188,0,9,0,0
SKU-00149,2024-10-01,430,0,10,1,0
SKU-00149,2024-10-02,401,1,10,2,0
SKU-00149,2024-10-03,457,1,10,3,0
SKU-00149,2024-10-04,272,0,10,4,0
SKU-00149,2024-10-05,270,1,10,5,1
SKU-00149,2024-10-06,26,0,10,6,1
SKU-00149,2024-10-07,283,0,10,0,0
SKU-00149,2024-10-08,250,0,10,1,0
SKU-00149,2024-10-09,217,0,10,2,0
SKU-00149,2024-10-10,267,0,10,3,0
SKU-00149,2024-10-11,235,0,10,4,0
SKU-00149,2024-10-12,191,0,10,5,1
SKU-00149,2024-10-13,39,0,10,6,1
SKU-00149,2024-10-14,344,0,10,0,0
SKU-00149,2024-10-15,309,0,10,1,0
SKU-00149,2024-10-16,265,0,10,2,0
SKU-00149,2024-10-17,383,0,10,3,0
SKU-00149,2024-10-18,255,0,10,4,0
SKU-00149,2024-10-19,206,0,10,5,1
SKU-00149,2024-10-20,27,0,10,6,1
SKU-00149,2024-10-21,313,0,10,0,0
SKU-00149,2024-10-22,415,0,10,1,0
SKU-00149,2024-10-23,241,0,10,2,0
SKU-00149,2024-10-24,269,0,10,3,0
SKU-00149,2024-10-25,343,0,10,4,0
SKU-00149,2024-10-26,220,0,10,5,1
SKU-00149,2024-10-27,27,0,10,6,1
SKU-00149,2024-10-28,224,0,10,0,0
SKU-00149,2024-10-29,405,1,10,1,0
SKU-00149,2024-10-30,517,1,10,2,0
SKU-00149,2024-10-31,301,0,10,3,0
SKU-00149,2024-11-01,293,0,11,4,0
SKU-00149,2024-11-02,166,0,11,5,1
SKU-00149,2024-11-03,28,0,11,6,1
SKU-00149,2024-11-04,431,0,11,0,0
SKU-00149,2024-11-05,276,0,11,1,0
SKU-00149,2024-11-06,255,0,11,2,0
SKU-00149,2024-11-07,463,1,11,3,0
SKU-00149,2024-11-08,261,0,11,4,0
SKU-00149,2024-11-09,211,0,11,5,1
SKU-00149,2024-11-10,27,0,11,6,1
SKU-00149,2024-11-11,273,0,11,0,0
SKU-00149,2024-11-12,339,0,11,1,0
SKU-00149,2024-11-13,297,0,11,2,0
SKU-00149,2024-11-14,308,0,11,3,0
SKU-00149,2024-11-15,376,0,11,4,0
SKU-00149,2024-11-16,303,1,11,5,1
SKU-00149,2024-11-17,19,0,11,6,1
SKU-00149,2024-11-18,585,1,11,0,0
SKU-00149,2024-11-19,373,0,11,1,0
SKU-00149,2024-11-20,284,0,11,2,0
SKU-00149,2024-11-21,328,0,11,3,0
SKU-00149,2024-11-22,324,0,11,4,0
SKU-00149,2024-11-23,215,0,11,5,1
SKU-00149,2024-11-24,34,0,11,6,1
SKU-00149,2024-11-25,344,0,11,0,0
SKU-00149,2024-11-26,338,0,11,1,0
SKU-00149,2024-11-27,353,0,11,2,0
SKU-00149,2024-11-28,338,0,11,3,0
SKU-00149,2024-11-29,310,0,11,4,0
SKU-00149,2024-11-30,192,0,11,5,1
SKU-00149,2024-12-01,21,0,12,6,1
SKU-00149,2024-12-02,160,0,12,0,0
SKU-00149,2024-12-03,209,0,12,1,0
SKU-00149,2024-12-04,193,0,12,2,0
SKU-00149,2024-12-05,176,0,12,3,0
SKU-00149,2024-12-06,191,0,12,4,0
SKU-00149,2024-12-07,163,0,12,5,1
SKU-00149,2024-12-08,24,0,12,6,1
SKU-00149,2024-12-09,202,0,12,0,0
SKU-00149,2024-12-10,210,0,12,1,0
SKU-00149,2024-12-11,202,0,12,2,0
SKU-00149,2024-12-12,222,0,12,3,0
SKU-00149,2024-12-13,205,0,12,4,0
SKU-00149,2024-12-14,115,0,12,5,1
SKU-00149,2024-12-15,26,0,12,6,1
SKU-00149,2024-12-16,208,0,12,0,0
SKU-00149,2024-12-17,186,0,12,1,0
SKU-00149,2024-12-18,174,0,12,2,0
SKU-00149,2024-12-19,237,0,12,3,0
SKU-00149,2024-12-20,253,0,12,4,0
SKU-00149,2024-12-21,153,0,12,5,1
SKU-00149,2024-12-22,20,0,12,6,1
SKU-00149,2024-12-23,269,0,12,0,0
SKU-00149,2024-12-24,234,0,12,1,0
SKU-00149,2024-12-25,262,0,12,2,0
SKU-00149,2024-12-26,210,0,12,3,0
SKU-00149,2024-12-27,244,0,12,4,0
SKU-00149,2024-12-28,90,0,12,5,1
SKU-00149,2024-12-29,16,0,12,6,1
SKU-00149,2024-12-30,205,0,12,0,0
SKU-00149,2024-12-31,262,0,12,1,0
SKU-00437,2023-01-01,23,0,1,6,1
SKU-00437,2023-01-02,224,0,1,0,0
SKU-00437,2023-01-03,239,0,1,1,0
SKU-00437,2023-01-04,188,0,1,2,0
SKU-00437,2023-01-05,179,0,1,3,0
SKU-00437,2023-01-06,287,0,1,4,0
SKU-00437,2023-01-07,121,0,1,5,1
SKU-00437,2023-01-08,20,0,1,6,1
SKU-00437,2023-01-09,213,0,1,0,0
SKU-00437,2023-01-10,162,0,1,1,0
SKU-00437,2023-01-11,255,0,1,2,0
SKU-00437,2023-01-12,224,0,1,3,0
SKU-00437,2023-01-13,218,0,1,4,0
SKU-00437,2023-01-14,116,0,1,5,1
SKU-00437,2023-01-15,20,0,1,6,1
SKU-00437,2023-01-16,226,0,1,0,0
SKU-00437,2023-01-17,238,0,1,1,0
SKU-00437,2023-01-18,217,0,1,2,0
SKU-00437,2023-01-19,269,0,1,3,0
SKU-00437,2023-01-20,225,0,1,4,0
SKU-00437,2023-01-21,134,0,1,5,1
SKU-00437,2023-01-22,22,0,1,6,1
SKU-00437,2023-01-23,135,0,1,0,0
SKU-00437,2023-01-24,259,0,1,1,0
SKU-00437,2023-01-25,250,0,1,2,0
SKU-00437,2023-01-26,178,0,1,3,0
SKU-00437,2023-01-27,236,0,1,4,0
SKU-00437,2023-01-28,183,0,1,5,1
SKU-00437,2023-01-29,22,0,1,6,1
SKU-00437,2023-01-30,204,0,1,0,0
SKU-00437,2023-01-31,211,0,1,1,0
SKU-00437,2023-02-01,137,0,2,2,0
SKU-00437,2023-02-02,123,0,2,3,0
SKU-00437,2023-02-03,146,0,2,4,0
SKU-00437,2023-02-04,90,0,2,5,1
SKU-00437,2023-02-05,17,0,2,6,1
SKU-00437,2023-02-06,188,0,2,0,0
SKU-00437,2023-02-07,147,0,2,1,0
SKU-00437,2023-02-08,160,0,2,2,0
SKU-00437,2023-02-09,140,0,2,3,0
SKU-00437,2023-02-10,152,0,2,4,0
SKU-00437,2023-02-11,88,0,2,5,1
SKU-00437,2023-02-12,17,0,2,6,1
SKU-00437,2023-02-13,135,0,2,0,0
SKU-00437,2023-02-14,175,0,2,1,0
SKU-00437,2023-02-15,118,0,2,2,0
SKU-00437,2023-02-16,147,0,2,3,0
SKU-00437,2023-02-17,170,0,2,4,0
SKU-00437,2023-02-18,97,0,2,5,1
SKU-00437,2023-02-19,18,0,2,6,1
SKU-00437,2023-02-20,156,0,2,0,0
SKU-00437,2023-02-21,185,0,2,1,0
SKU-00437,2023-02-22,116,0,2,2,0
SKU-00437,2023-02-23,155,0,2,3,0
SKU-00437,2023-02-24,139,0,2,4,0
SKU-00437,2023-02-25,81,0,2,5,1
SKU-00437,2023-02-26,18,0,2,6,1
SKU-00437,2023-02-27,152,0,2,0,0
SKU-00437,2023-02-28,146,0,2,1,0
SKU-00437,2023-03-01,137,0,3,2,0
SKU-00437,2023-03-02,157,0,3,3,0
SKU-00437,2023-03-03,186,0,3,4,0
SKU-00437,2023-03-04,80,0,3,5,1
SKU-00437,2023-03-05,19,0,3,6,1
SKU-00437,2023-03-06,178,0,3,0,0
SKU-00437,2023-03-07,149,0,3,1,0
SKU-00437,2023-03-08,176,0,3,2,0
SKU-00437,2023-03-09,174,0,3,3,0
SKU-00437,2023-03-10,132,0,3,4,0
SKU-00437,2023-03-11,92,0,3,5,1
SKU-00437,2023-03-12,14,0,3,6,1
SKU-00437,2023-03-13,165,0,3,0,0
SKU-00437,2023-03-14,191,0,3,1,0
SKU-00437,2023-03-15,174,0,3,2,0
SKU-00437,2023-03-16,201,0,3,3,0
SKU-00437,2023-03-17,183,0,3,4,0
SKU-00437,2023-03-18,103,0,3,5,1
SKU-00437,2023-03-19,16,0,3,6,1
SKU-00437,2023-03-20,147,0,3,0,0
SKU-00437,2023-03-21,183,0,3,1,0
SKU-00437,2023-03-22,130,0,3,2,0
SKU-00437,2023-03-23,148,0,3,3,0
SKU-00437,2023-03-24,159,0,3,4,0
SKU-00437,2023-03-25,99,0,3,5,1
SKU-00437,2023-03-26,13,0,3,6,1
SKU-00437,2023-03-27,146,0,3,0,0
SKU-00437,2023-03-28,163,0,3,1,0
SKU-00437,2023-03-29,152,0,3,2,0
SKU-00437,2023-03-30,174,0,3,3,0
SKU-00437,2023-03-31,119,0,3,4,0
SKU-00437,2023-04-01,89,0,4,5,1
SKU-00437,2023-04-02,12,0,4,6,1
SKU-00437,2023-04-03,188,0,4,0,0
SKU-00437,2023-04-04,137,0,4,1,0
SKU-00437,2023-04-05,135,0,4,2,0
SKU-00437,2023-04-06,169,0,4,3,0
SKU-00437,2023-04-07,120,0,4,4,0
SKU-00437,2023-04-08,102,0,4,5,1
SKU-00437,2023-04-09,14,0,4,6,1
SKU-00437,2023-04-10,147,0,4,0,0
SKU-00437,2023-04-11,134,0,4,1,0
SKU-00437,2023-04-12,149,0,4,2,0
SKU-00437,2023-04-13,194,0,4,3,0
SKU-00437,2023-04-14,147,0,4,4,0
SKU-00437,2023-04-15,78,0,4,5,1
SKU-00437,2023-04-16,14,0,4,6,1
SKU-00437,2023-04-17,112,0,4,0,0
SKU-00437,2023-04-18,131,0,4,1,0
SKU-00437,2023-04-19,130,0,4,2,0
SKU-00437,2023-04-20,162,0,4,3,0
SKU-00437,2023-04-21,148,0,4,4,0
SKU-00437,2023-04-22,97,0,4,5,1
SKU-00437,2023-04-23,18,0,4,6,1
SKU-00437,2023-04-24,81,0,4,0,0
SKU-00437,2023-04-25,141,0,4,1,0
SKU-00437,2023-04-26,89,0,4,2,0
SKU-00437,2023-04-27,155,0,4,3,0
SKU-00437,2023-04-28,104,0,4,4,0
SKU-00437,2023-04-29,62,0,4,5,1
SKU-00437,2023-04-30,12,0,4,6,1
SKU-00437,2023-05-01,183,0,5,0,0
SKU-00437,2023-05-02,139,0,5,1,0
SKU-00437,2023-05-03,182,0,5,2,0
SKU-00437,2023-05-04,170,0,5,3,0
SKU-00437,2023-05-05,126,0,5,4,0
SKU-00437,2023-05-06,88,0,5,5,1
SKU-00437,2023-05-07,15,0,5,6,1
SKU-00437,2023-05-08,170,0,5,0,0
SKU-00437,2023-05-09,163,0,5,1,0
SKU-00437,2023-05-10,91,0,5,2,0
SKU-00437,2023-05-11,173,0,5,3,0
SKU-00437,2023-05-12,190,0,5,4,0
SKU-00437,2023-05-13,72,0,5,5,1
SKU-00437,2023-05-14,16,0,5,6,1
SKU-00437,2023-05-15,123,0,5,0,0
SKU-00437,2023-05-16,133,0,5,1,0
SKU-00437,2023-05-17,139,0,5,2,0
SKU-00437,2023-05-18,120,0,5,3,0
SKU-00437,2023-05-19,152,0,5,4,0
SKU-00437,2023-05-20,98,0,5,5,1
SKU-00437,2023-05-21,16,0,5,6,1
SKU-00437,2023-05-22,184,0,5,0,0
SKU-00437,2023-05-23,144,0,5,1,0
SKU-00437,2023-05-24,118,0,5,2,0
SKU-00437,2023-05-25,125,0,5,3,0
SKU-00437,2023-05-26,170,0,5,4,0
SKU-00437,2023-05-27,77,0,5,5,1
SKU-00437,2023-05-28,14,0,5,6,1
SKU-00437,2023-05-29,127,0,5,0,0
SKU-00437,2023-05-30,151,0,5,1,0
SKU-00437,2023-05-31,116,0,5,2,0
SKU-00437,2023-06-01,155,0,6,3,0
SKU-00437,2023-06-02,186,0,6,4,0
SKU-00437,2023-06-03,81,0,6,5,1
SKU-00437,2023-06-04,10,0,6,6,1
SKU-00437,2023-06-05,128,0,6,0,0
SKU-00437,2023-06-06,120,0,6,1,0
SKU-00437,2023-06-07,124,0,6,2,0
SKU-00437,2023-06-08,117,0,6,3,0
SKU-00437,2023-06-09,177,0,6,4,0
SKU-00437,2023-06-10,82,0,6,5,1
SKU-00437,2023-06-11,13,0,6,6,1
SKU-00437,2023-06-12,91,0,6,0,0
SKU-00437,2023-06-13,142,0,6,1,0
SKU-00437,2023-06-14,138,0,6,2,0
SKU-00437,2023-06-15,128,0,6,3,0
SKU-00437,2023-06-16,145,0,6,4,0
SKU-00437,2023-06-17,76,0,6,5,1
SKU-00437,2023-06-18,13,0,6,6,1
SKU-00437,2023-06-19,150,0,6,0,0
SKU-00437,2023-06-20,130,0,6,1,0
SKU-00437,2023-06-21,146,0,6,2,0
SKU-00437,2023-06-22,139,0,6,3,0
SKU-00437,2023-06-23,110,0,6,4,0
SKU-00437,2023-06-24,69,0,6,5,1
SKU-00437,2023-06-25,14,0,6,6,1
SKU-00437,2023-06-26,100,0,6,0,0
SKU-00437,2023-06-27,120,0,6,1,0
SKU-00437,2023-06-28,166,0,6,2,0
SKU-00437,2023-06-29,115,0,6,3,0
SKU-00437,2023-06-30,124,0,6,4,0
SKU-00437,2023-07-01,74,0,7,5,1
SKU-00437,2023-07-02,9,0,7,6,1
SKU-00437,2023-07-03,118,0,7,0,0
SKU-00437,2023-07-04,200,0,7,1,0
SKU-00437,2023-07-05,139,0,7,2,0
SKU-00437,2023-07-06,98,0,7,3,0
SKU-00437,2023-07-07,113,0,7,4,0
SKU-00437,2023-07-08,88,0,7,5,1
SKU-00437,2023-07-09,14,0,7,6,1
SKU-00437,2023-07-10,139,0,7,0,0
SKU-00437,2023-07-11,103,0,7,1,0
SKU-00437,2023-07-12,113,0,7,2,0
SKU-00437,2023-07-13,137,0,7,3,0
SKU-00437,2023-07-14,140,0,7,4,0
SKU-00437,2023-07-15,87,0,7,5,1
SKU-00437,2023-07-16,11,0,7,6,1
SKU-00437,2023-07-17,115,0,7,0,0
SKU-00437,2023-07-18,144,0,7,1,0
SKU-00437,2023-07-19,162,0,7,2,0
SKU-00437,2023-07-20,144,0,7,3,0
SKU-00437,2023-07-21,140,0,7,4,0
SKU-00437,2023-07-22,76,0,7,5,1
SKU-00437,2023-07-23,10,0,7,6,1
SKU-00437,2023-07-24,163,0,7,0,0
SKU-00437,2023-07-25,130,0,7,1,0
SKU-00437,2023-07-26,137,0,7,2,0
SKU-00437,2023-07-27,134,0,7,3,0
SKU-00437,2023-07-28,142,0,7,4,0
SKU-00437,2023-07-29,71,0,7,5,1
SKU-00437,2023-07-30,15,0,7,6,1
SKU-00437,2023-07-31,131,0,7,0,0
SKU-00437,2023-08-01,128,0,8,1,0
SKU-00437,2023-08-02,125,0,8,2,0
SKU-00437,2023-08-03,160,0,8,3,0
SKU-00437,2023-08-04,126,0,8,4,0
SKU-00437,2023-08-05,73,0,8,5,1
SKU-00437,2023-08-06,12,0,8,6,1
SKU-00437,2023-08-07,109,0,8,0,0
SKU-00437,2023-08-08,127,0,8,1,0
SKU-00437,2023-08-09,137,0,8,2,0
SKU-00437,2023-08-10,104,0,8,3,0
SKU-00437,2023-08-11,120,0,8,4,0
SKU-00437,2023-08-12,75,0,8,5,1
SKU-00437,2023-08-13,11,0,8,6,1
SKU-00437,2023-08-14,117,0,8,0,0
SKU-00437,2023-08-15,183,0,8,1,0
SKU-00437,2023-08-16,108,0,8,2,0
SKU-00437,2023-08-17,120,0,8,3,0
SKU-00437,2023-08-18,117,0,8,4,0
SKU-00437,2023-08-19,63,0,8,5,1
SKU-00437,2023-08-20,11,0,8,6,1
SKU-00437,2023-08-21,124,0,8,0,0
SKU-00437,2023-08-22,152,0,8,1,0
SKU-00437,2023-08-23,117,0,8,2,0
SKU-00437,2023-08-24,138,0,8,3,0
SKU-00437,2023-08-25,137,0,8,4,0
SKU-00437,2023-08-26,83,0,8,5,1
SKU-00437,2023-08-27,14,0,8,6,1
SKU-00437,2023-08-28,111,0,8,0,0
SKU-00437,2023-08-29,125,0,8,1,0
SKU-00437,2023-08-30,117,0,8,2,0
SKU-00437,2023-08-31,163,0,8,3,0
SKU-00437,2023-09-01,174,0,9,4,0
SKU-00437,2023-09-02,99,0,9,5,1
SKU-00437,2023-09-03,17,0,9,6,1
SKU-00437,2023-09-04,187,0,9,0,0
SKU-00437,2023-09-05,147,0,9,1,0
SKU-00437,2023-09-06,95,0,9,2,0
SKU-00437,2023-09-07,173,0,9,3,0
SKU-00437,2023-09-08,131,0,9,4,0
SKU-00437,2023-09-09,108,0,9,5,1
SKU-00437,2023-09-10,12,0,9,6,1
SKU-00437,2023-09-11,172,0,9,0,0
SKU-00437,2023-09-12,170,0,9,1,0
SKU-00437,2023-09-13,155,0,9,2,0
SKU-00437,2023-09-14,141,0,9,3,0
SKU-00437,2023-09-15,158,0,9,4,0
SKU-00437,2023-09-16,73,0,9,5,1
SKU-00437,2023-09-17,11,0,9,6,1
SKU-00437,2023-09-18,178,0,9,0,0
SKU-00437,2023-09-19,175,0,9,1,0
SKU-00437,2023-09-20,171,0,9,2,0
SKU-00437,2023-09-21,174,0,9,3,0
SKU-00437,2023-09-22,152,0,9,4,0
SKU-00437,2023-09-23,90,0,9,5,1
SKU-00437,2023-09-24,10,0,9,6,1
SKU-00437,2023-09-25,132,0,9,0,0
SKU-00437,2023-09-26,172,0,9,1,0
SKU-00437,2023-09-27,145,0,9,2,0
SKU-00437,2023-09-28,159,0,9,3,0
SKU-00437,2023-09-29,123,0,9,4,0
SKU-00437,2023-09-30,118,0,9,5,1
SKU-00437,2023-10-01,28,0,10,6,1
SKU-00437,2023-10-02,303,0,10,0,0
SKU-00437,2023-10-03,431,1,10,1,0
SKU-00437,2023-10-04,234,0,10,2,0
SKU-00437,2023-10-05,253,0,10,3,0
SKU-00437,2023-10-06,345,0,10,4,0
SKU-00437,2023-10-07,204,0,10,5,1
SKU-00437,2023-10-08,27,0,10,6,1
SKU-00437,2023-10-09,495,1,10,0,0
SKU-00437,2023-10-10,295,0,10,1,0
SKU-00437,2023-10-11,272,0,10,2,0
SKU-00437,2023-10-12,570,1,10,3,0
SKU-00437,2023-10-13,411,0,10,4,0
SKU-00437,2023-10-14,183,0,10,5,1
SKU-00437,2023-10-15,24,0,10,6,1
SKU-00437,2023-10-16,376,0,10,0,0
SKU-00437,2023-10-17,271,0,10,1,0
SKU-00437,2023-10-18,296,0,10,2,0
SKU-00437,2023-10-19,312,0,10,3,0
SKU-00437,2023-10-20,298,0,10,4,0
SKU-00437,2023-10-21,178,0,10,5,1
SKU-00437,2023-10-22,33,0,10,6,1
SKU-00437,2023-10-23,288,0,10,0,0
SKU-00437,2023-10-24,293,0,10,1,0
SKU-00437,2023-10-25,337,0,10,2,0
SKU-00437,2023-10-26,298,0,10,3,0
SKU-00437,2023-10-27,340,0,10,4,0
SKU-00437,2023-10-28,173,0,10,5,1
SKU-00437,2023-10-29,29,0,10,6,1
SKU-00437,2023-10-30,322,0,10,0,0
SKU-00437,2023-10-31,299,0,10,1,0
SKU-00437,2023-11-01,394,0,11,2,0
SKU-00437,2023-11-02,249,0,11,3,0
SKU-00437,2023-11-03,511,1,11,4,0
SKU-00437,2023-11-04,181,0,11,5,1
SKU-00437,2023-11-05,28,0,11,6,1
SKU-00437,2023-11-06,340,0,11,0,0
SKU-00437,2023-11-07,226,0,11,1,0
SKU-00437,2023-11-08,368,0,11,2,0
SKU-00437,2023-11-09,271,0,11,3,0
SKU-00437,2023-11-10,250,0,11,4,0
SKU-00437,2023-11-11,187,0,11,5,1
SKU-00437,2023-11-12,33,0,11,6,1
SKU-00437,2023-11-13,253,0,11,0,0
SKU-00437,2023-11-14,287,0,11,1,0
SKU-00437,2023-11-15,258,0,11,2,0
SKU-00437,2023-11-16,506,1,11,3,0
SKU-00437,2023-11-17,367,0,11,4,0
SKU-00437,2023-11-18,205,0,11,5,1
SKU-00437,2023-11-19,31,0,11,6,1
SKU-00437,2023-11-20,311,0,11,0,0
SKU-00437,2023-11-21,325,0,11,1,0
SKU-00437,2023-11-22,299,0,11,2,0
SKU-00437,2023-11-23,328,0,11,3,0
SKU-00437,2023-11-24,333,0,11,4,0
SKU-00437,2023-11-25,143,0,11,5,1
SKU-00437,2023-11-26,27,0,11,6,1
SKU-00437,2023-11-27,281,0,11,0,0
SKU-00437,2023-11-28,327,0,11,1,0
SKU-00437,2023-11-29,530,1,11,2,0
SKU-00437,2023-11-30,486,1,11,3,0
SKU-00437,2023-12-01,214,0,12,4,0
SKU-00437,2023-12-02,153,0,12,5,1
SKU-00437,2023-12-03,21,0,12,6,1
SKU-00437,2023-12-04,257,0,12,0,0
SKU-00437,2023-12-05,250,0,12,1,0
